revenue,budget,runtime_minutes,genres_Adventure,genres_Animation,genres_Biography,genres_Comedy,genres_Crime,genres_Drama,genres_Horror,genres_other_genres,rating_PG-13,rating_R,distributor_Sony Pictures Entertainment (SPE),distributor_Twentieth Century Fox,distributor_Universal Pictures,distributor_Walt Disney Studios Motion Pictures,distributor_Warner Bros.,distributor_other_distributor
24829644,12000000.0,87.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
21513434,22000000.0,96.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
41682237,31000000.0,98.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
16951702,12000000.0,91.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26170671,40000000.0,98.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
19463185,23000000.0,141.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
35021497,45000000.0,113.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
14615099,30000000.0,110.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
30120671,25000000.0,102.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
14821824,16000000.0,86.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
27685016,25000000.0,86.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
21289826,30000000.0,91.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14494036,40000000.0,99.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
18611951,15000000.0,125.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
35060882,60000000.0,103.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
154648887,70000000.0,143.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
33988736,10600000.0,88.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
20072172,20000000.0,107.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
12544254,10000000.0,85.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
12313323,23000000.0,101.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
20645757,65000.0,100.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
34808403,50000000.0,119.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14867514,15000000.0,107.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
16763804,16500000.0,126.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10275509,5000000.0,92.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
11416075,27000000.0,99.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11341016,27000000.0,108.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
28283637,57000000.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17050017,11000000.0,118.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
15936507,2700000.0,80.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
23925492,20000000.0,100.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6715067,7500000.0,111.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
868352530,113000000.0,140.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
895921036,150000000.0,157.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
603873119,132000000.0,116.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
745013115,180000000.0,143.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
288467645,40000000.0,119.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
474968763,150000000.0,115.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
371853783,150000000.0,140.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
371594210,70000000.0,118.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
562363449,207000000.0,187.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
191466556,82000000.0,113.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
333535934,100000000.0,106.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
198636868,56000000.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
177378645,26000000.0,116.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
216763646,30000000.0,132.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
186797986,28000000.0,136.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
147748505,4000000.0,93.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
155457327,43000000.0,101.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
97918663,32000000.0,95.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111069515,50000000.0,104.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
230884728,100000000.0,121.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
145166804,19000000.0,119.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
92374674,45000000.0,109.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
158733820,40000000.0,124.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
162944923,80000000.0,128.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
119240351,130000000.0,124.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76669554,30000000.0,136.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
107516369,19000000.0,90.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
86369815,35000000.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
131426169,85000000.0,102.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
97076152,72000000.0,125.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
108539911,88000000.0,144.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
96258201,26000000.0,85.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
95763716,53000000.0,118.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
204681899,100000000.0,90.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
98410061,6500000.0,112.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
56070433,45000000.0,95.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
104478416,50000000.0,109.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50652203,5500000.0,116.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
72662923,45000000.0,88.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
102854431,58000000.0,95.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
93983911,43000000.0,104.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
218122627,130000000.0,144.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
67192859,20000000.0,89.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
142400065,75000000.0,129.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58231520,30000000.0,98.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
89083229,32000000.0,87.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
50605163,30000000.0,104.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
92884429,18000000.0,103.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
42013878,25000000.0,119.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
105316267,88000000.0,118.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
93974620,50000000.0,128.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
162949164,126000000.0,136.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
57479076,22000000.0,108.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
82466670,25000000.0,129.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
34252847,35000000.0,113.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
33589427,14000000.0,106.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
38741732,32000000.0,106.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
79268322,135000000.0,121.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
68766121,40000000.0,113.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
47096206,15000000.0,90.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
61385065,32000000.0,96.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
46563961,40000000.0,117.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
46201432,18000000.0,100.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
31670620,40000000.0,135.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
58072119,60000000.0,105.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
65079104,65000000.0,101.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52164016,45000000.0,123.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
40445129,39000000.0,119.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
162242962,85000000.0,145.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
53321673,62000000.0,93.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50871113,45000000.0,103.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
56995646,43000000.0,97.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
72617068,50000000.0,122.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
54641191,7000000.0,93.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30526509,35000000.0,122.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
67937494,22000000.0,105.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
45109561,22000000.0,83.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
23563727,2800000.0,116.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42886719,30000000.0,107.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
47074133,15000000.0,93.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
35294470,30000000.0,109.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
61746888,35000000.0,76.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29621722,38000000.0,97.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
28237488,12000000.0,118.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
25211175,35000000.0,126.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
100912445,20000000.0,99.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20901859,7000000.0,107.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
59981548,84000000.0,94.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17492014,33100000.0,86.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19770475,10000000.0,100.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18637690,3000000.0,94.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
13183426,25000000.0,90.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
19126398,22000000.0,102.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
178062759,14000000.0,134.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
130982129,70000000.0,164.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
49327405,7000000.0,114.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
13411957,25000000.0,107.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10769311,80000000.0,132.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32586408,1000000.0,90.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
38075318,45000000.0,134.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
18618284,30000000.0,108.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
14189860,20000000.0,100.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
24716440,7000000.0,122.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
10442808,20000000.0,99.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
11098131,1500000.0,81.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
69424389,56600000.0,133.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
15785148,15000000.0,103.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
21417725,30000000.0,131.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
40350837,5000000.0,106.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1066179725,225000000.0,151.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
460435291,210000000.0,104.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
760006945,125000000.0,149.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
391081192,270000000.0,154.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
660998756,80000000.0,91.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
384335608,100000000.0,108.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
605999592,150000000.0,144.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
163362095,72500000.0,108.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
240685326,82500000.0,107.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
398479497,150000000.0,126.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
262552893,18000000.0,84.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
326705902,35000000.0,109.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
291465034,90000000.0,151.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
205668210,52000000.0,106.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
307127625,55000000.0,117.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
130224158,50000000.0,97.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
186003591,45000000.0,129.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
164115897,80000000.0,93.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
164874275,10000000.0,108.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
99255460,35000000.0,92.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
130628903,54000000.0,110.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
141861243,75000000.0,91.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84645164,11500000.0,92.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87528173,50000000.0,99.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
132511035,54000000.0,132.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
163247198,65000000.0,129.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
141522961,40000000.0,99.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
114194847,12000000.0,104.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
164231296,135000000.0,132.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
63368939,6000000.0,107.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
178281554,149000000.0,85.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180557550,75000000.0,126.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
181674817,160000000.0,98.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
64962629,33000000.0,85.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
101058954,8000000.0,101.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
104003322,64000000.0,98.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
250425512,100000000.0,104.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
119974972,25000000.0,110.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
118890272,25000000.0,93.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
148963822,85000000.0,97.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109676311,40000000.0,130.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
114830111,40000000.0,99.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
205841885,85000000.0,136.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
85749034,20000000.0,83.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
155929020,24000000.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67062123,15000000.0,87.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
81979826,4800000.0,94.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
123276807,25000000.0,97.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
100605135,50000000.0,125.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
120673227,40000000.0,139.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
72785169,70000000.0,110.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
70008952,15000000.0,107.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
68844775,18000000.0,89.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
53653224,30000000.0,113.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
87892388,16500000.0,110.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
51764406,16000000.0,91.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
70711175,20000000.0,102.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
41480851,30000000.0,125.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
43451846,45000000.0,112.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46432264,35000000.0,101.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38623262,23000000.0,93.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
171720398,100000000.0,143.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
62022014,33000000.0,105.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
57194667,20000000.0,105.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
65900249,90000000.0,135.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
76700659,15000000.0,111.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
38395414,12000000.0,103.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
55181129,50000000.0,88.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42931041,12000000.0,88.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39323027,6500000.0,92.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
38805380,40000000.0,102.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
85638656,15000000.0,124.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
49332692,50000000.0,121.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
21893591,15000000.0,95.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18948425,8000000.0,112.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22989957,12000000.0,110.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
31070211,30000000.0,88.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29612137,14000000.0,83.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
60917189,40000000.0,123.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
18564467,8000000.0,84.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21949234,25000000.0,90.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13728450,20000000.0,123.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18245244,6500000.0,88.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
17834865,60000000.0,140.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
31510855,30000000.0,135.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
17347231,12500000.0,96.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
12128105,10000000.0,108.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12051924,3000000.0,103.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
15852401,20000000.0,115.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10243159,100000.0,111.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16468343,35000000.0,97.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
13924254,20000000.0,93.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8224998,15000000.0,95.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12834936,15000000.0,95.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
42269923,35000000.0,117.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
9451623,55000000.0,128.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
16656103,17000000.0,107.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
7403491,3000000.0,99.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
14697742,10000000.0,93.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
12045362,15000000.0,121.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18297690,25000000.0,127.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
894983373,258000000.0,139.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
709709780,150000000.0,144.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
960996492,300000000.0,169.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
941676843,150000000.0,138.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
444100035,110000000.0,115.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
456068181,65000000.0,117.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
585410052,150000000.0,101.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
219922417,30000000.0,129.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
365352546,60000000.0,92.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
258097122,140000000.0,91.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
388156011,110000000.0,128.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
301913131,130000000.0,92.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
269755430,100000000.0,157.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
170812526,20000000.0,113.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
187134117,85000000.0,115.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
145710347,61000000.0,93.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
228738393,110000000.0,110.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
340487652,85000000.0,107.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
174440724,175000000.0,96.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
159814490,60000000.0,103.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
196393745,150000000.0,115.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
118114220,20000000.0,105.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
75511123,13000000.0,115.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
372234864,180000000.0,113.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
95797812,34000000.0,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70016220,55000000.0,122.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
49778552,13000000.0,119.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
84146832,20000000.0,96.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
87019158,70000000.0,110.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
95696996,61000000.0,124.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75513170,30000000.0,113.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
119483446,75000000.0,102.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
137515140,70000000.0,127.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
83850267,19000000.0,118.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
43095175,21000000.0,123.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
57232879,17000000.0,109.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
55010659,16000000.0,90.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
77677553,30000000.0,98.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
70455770,76000000.0,109.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
84785914,65000000.0,157.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
55033767,21000000.0,117.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
153383627,50000000.0,116.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
232372681,7500000.0,96.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
156835339,30000000.0,126.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
36093504,9000000.0,123.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
37697773,15000000.0,89.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
22021262,10000000.0,80.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
34612443,19000000.0,114.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22242388,20000000.0,124.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
35442935,19000000.0,85.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
35728183,10200000.0,94.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
22382047,20000000.0,89.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
16161742,25000000.0,124.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
40170558,80000000.0,99.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
64811540,35000000.0,92.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
48618191,6000000.0,123.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
20354321,9500000.0,122.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
68673228,19000000.0,141.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
